wind_code,date,time,index,order,order_kind,function_code,order_price,order_volume
000629.SZ,20200327,91500020,0,195,0,S,24800,5000
000629.SZ,20200327,91500030,1,296,0,B,21800,1300
000629.SZ,20200327,91500030,2,297,0,B,21200,1300
000629.SZ,20200327,91500030,3,323,0,S,22900,1300
000629.SZ,20200327,91500030,4,324,0,S,23300,1300
000629.SZ,20200327,91500030,5,325,0,S,23700,1300
000629.SZ,20200327,91500030,6,753,0,S,23400,500
000629.SZ,20200327,91500040,7,1376,0,S,24800,10400
000629.SZ,20200327,91500040,8,1490,0,B,22200,10000
000629.SZ,20200327,91500050,9,1903,0,S,22900,1000
000629.SZ,20200327,91500050,10,2093,0,S,23400,500
000629.SZ,20200327,91500060,11,2716,0,B,22200,20000
000629.SZ,20200327,91500060,12,2777,0,S,23700,5500
000629.SZ,20200327,91500070,13,3147,0,S,23900,17000
000629.SZ,20200327,91500070,14,3224,0,B,20300,500
000629.SZ,20200327,91500070,15,3225,0,B,21500,500
000629.SZ,20200327,91500070,16,3226,0,B,21000,500
000629.SZ,20200327,91500070,17,3233,0,S,24700,500
000629.SZ,20200327,91500070,18,3234,0,S,24000,500
000629.SZ,20200327,91500070,19,3235,0,S,23500,500
000629.SZ,20200327,91500080,20,3412,0,B,22300,15000
000629.SZ,20200327,91500080,21,3734,0,S,22900,20000
000629.SZ,20200327,91500080,22,3735,0,S,22700,20000
000629.SZ,20200327,91500090,23,3844,0,S,24800,15000
000629.SZ,20200327,91500090,24,3845,0,S,23700,1300
000629.SZ,20200327,91500090,25,3846,0,B,21900,20000
000629.SZ,20200327,91500090,26,3968,0,S,23900,10000
000629.SZ,20200327,91500100,27,4276,0,B,21500,1000
000629.SZ,20200327,91500110,28,4624,0,B,20300,3700
000629.SZ,20200327,91500130,29,5258,0,S,24400,7700
000629.SZ,20200327,91500130,30,5259,0,S,24800,10000
000629.SZ,20200327,91500160,31,6267,0,B,21400,1000
000629.SZ,20200327,91500170,32,6654,0,S,23000,1000
000629.SZ,20200327,91500170,33,6657,0,S,24500,3100
000629.SZ,20200327,91500170,34,6802,0,B,20900,5000
000629.SZ,20200327,91500180,35,7300,0,B,20300,2000
000629.SZ,20200327,91500180,36,7576,0,B,23700,100
000629.SZ,20200327,91500190,37,7758,0,B,21800,1000
000629.SZ,20200327,91500190,38,7865,0,S,23100,1100
000629.SZ,20200327,91500190,39,7902,0,S,23900,5000
000629.SZ,20200327,91500190,40,7973,0,S,24500,700
000629.SZ,20200327,91500210,41,9109,0,S,24700,2500
000629.SZ,20200327,91500230,42,10541,0,S,23900,100000
000629.SZ,20200327,91500240,43,10719,0,S,23200,200000
000629.SZ,20200327,91500250,44,11469,0,B,21500,600
000629.SZ,20200327,91500260,45,11807,0,B,21700,3500
000629.SZ,20200327,91500270,46,12202,0,B,22500,40000
000629.SZ,20200327,91500270,47,12203,0,B,22400,40000
000629.SZ,20200327,91500270,48,12622,0,S,24800,1100
000629.SZ,20200327,91500290,49,13215,0,B,22300,20000
000629.SZ,20200327,91500300,50,13658,0,S,23000,300
000629.SZ,20200327,91500320,51,14639,0,S,24800,44600
000629.SZ,20200327,91500320,52,14793,0,B,21300,30000
000629.SZ,20200327,91500320,53,15130,0,S,22900,10000
000629.SZ,20200327,91500320,54,15131,0,S,23000,10000
000629.SZ,20200327,91500320,55,15132,0,S,23500,10000
000629.SZ,20200327,91500330,56,15274,0,S,23500,10000
000629.SZ,20200327,91500330,57,15276,0,S,23900,10000
000629.SZ,20200327,91500330,58,15364,0,B,22600,40000
000629.SZ,20200327,91500350,59,16558,0,S,24500,10000
000629.SZ,20200327,91500360,60,16578,0,B,21000,1800
000629.SZ,20200327,91500370,61,17176,0,S,22900,1200
000629.SZ,20200327,91500370,62,17200,0,S,23300,1500
000629.SZ,20200327,91500370,63,17201,0,S,23500,1500
000629.SZ,20200327,91500380,64,17818,0,S,22800,4100
000629.SZ,20200327,91500380,65,17936,0,B,22500,24800
000629.SZ,20200327,91500380,66,17945,0,B,22500,13400
000629.SZ,20200327,91500380,67,18101,0,B,22000,30000
000629.SZ,20200327,91500380,68,18102,0,B,22100,30000
000629.SZ,20200327,91500390,69,18640,0,B,20300,5000
000629.SZ,20200327,91500400,70,18656,0,S,24700,10000
000629.SZ,20200327,91500400,71,18681,0,B,22300,10000
000629.SZ,20200327,91500400,72,18687,0,B,22100,4000
000629.SZ,20200327,91500400,73,18689,0,B,22300,4000
000629.SZ,20200327,91500400,74,18690,0,B,21900,5000
000629.SZ,20200327,91500400,75,18701,0,B,22200,10000
000629.SZ,20200327,91500400,76,18712,0,S,23500,4000
000629.SZ,20200327,91500400,77,18713,0,S,23100,4000
000629.SZ,20200327,91500400,78,18955,0,S,22600,600
000629.SZ,20200327,91500410,79,19288,0,S,22900,10000
000629.SZ,20200327,91500410,80,19289,0,S,23000,10000
000629.SZ,20200327,91500410,81,19290,0,S,23100,10000
000629.SZ,20200327,91500410,82,19291,0,S,23200,20000
000629.SZ,20200327,91500410,83,19292,0,S,23300,30000
000629.SZ,20200327,91500410,84,19293,0,S,23400,30000
000629.SZ,20200327,91500410,85,19324,0,S,23300,4000
000629.SZ,20200327,91500420,86,19600,0,S,23600,400
000629.SZ,20200327,91500440,87,20789,0,S,23300,10000
000629.SZ,20200327,91500440,88,20923,0,S,24800,15100
000629.SZ,20200327,91500450,89,21519,0,S,24800,8000
000629.SZ,20200327,91500450,90,21733,0,S,23500,1000
000629.SZ,20200327,91500460,91,21889,0,S,23200,10100
000629.SZ,20200327,91500460,92,22175,0,S,24800,1000
000629.SZ,20200327,91500460,93,22247,0,B,21800,2600
000629.SZ,20200327,91500470,94,22409,0,B,22000,1100
000629.SZ,20200327,91500480,95,23083,0,B,22300,2800
000629.SZ,20200327,91500490,96,23240,0,S,22900,1000
000629.SZ,20200327,91500490,97,23241,0,S,23400,1000
000629.SZ,20200327,91500490,98,23242,0,S,23900,1000
000629.SZ,20200327,91500490,99,23243,0,S,24400,1000
000629.SZ,20200327,91500490,100,23244,0,S,24800,2000
000629.SZ,20200327,91500500,101,23706,0,B,21600,1600
000629.SZ,20200327,91500500,102,23707,0,S,24000,2200
000629.SZ,20200327,91500500,103,23724,0,S,24700,5800
000629.SZ,20200327,91500500,104,23771,0,S,22700,3200
000629.SZ,20200327,91500500,105,23789,0,B,20500,500
000629.SZ,20200327,91500500,106,23791,0,B,21000,500
000629.SZ,20200327,91500500,107,23792,0,B,22000,500
000629.SZ,20200327,91500500,108,23793,0,B,21500,500
000629.SZ,20200327,91500500,109,23894,0,S,23200,15800
000629.SZ,20200327,91500500,110,24146,0,S,24600,20000
000629.SZ,20200327,91500500,111,24211,0,B,22300,8500
000629.SZ,20200327,91500510,112,24606,0,B,22000,3600
000629.SZ,20200327,91500530,113,25718,0,S,22800,20000
000629.SZ,20200327,91500530,114,25719,0,S,23500,40000
000629.SZ,20200327,91500530,115,25721,0,B,22400,30000
000629.SZ,20200327,91500540,116,25808,0,B,21000,5700
000629.SZ,20200327,91500540,117,26315,0,S,22400,500
000629.SZ,20200327,91500540,118,26366,0,S,24800,3700
000629.SZ,20200327,91500580,119,27782,0,B,22600,13400
000629.SZ,20200327,91500580,120,27796,0,B,20300,100
000629.SZ,20200327,91500580,121,27806,0,S,23200,25000
000629.SZ,20200327,91500580,122,27827,0,S,24800,1000
000629.SZ,20200327,91500580,123,27982,0,S,23600,5000
000629.SZ,20200327,91500580,124,27990,0,B,20300,10000
000629.SZ,20200327,91500580,125,28000,0,B,20600,10000
000629.SZ,20200327,91500580,126,28001,0,B,20900,10000
000629.SZ,20200327,91500580,127,28002,0,B,21200,10000
000629.SZ,20200327,91500580,128,28003,0,B,21500,10000
000629.SZ,20200327,91500580,129,28004,0,B,22200,10000
000629.SZ,20200327,91500580,130,28005,0,B,22300,10000
000629.SZ,20200327,91500580,131,28032,0,B,22100,20000
000629.SZ,20200327,91500580,132,28033,0,B,22000,50000
000629.SZ,20200327,91500580,133,28037,0,B,21900,80000
000629.SZ,20200327,91500580,134,28038,0,B,21800,109600
000629.SZ,20200327,91500580,135,28039,0,S,24800,10000
000629.SZ,20200327,91500580,136,28040,0,S,24300,10000
000629.SZ,20200327,91500580,137,28041,0,S,23800,10000
000629.SZ,20200327,91500580,138,28042,0,S,23300,10000
000629.SZ,20200327,91500580,139,28204,0,S,22800,300
000629.SZ,20200327,91500590,140,28419,0,S,23000,4000
000629.SZ,20200327,91500590,141,28472,0,B,22000,1000
000629.SZ,20200327,91500590,142,28496,0,B,21700,1000
000629.SZ,20200327,91500590,143,28585,0,B,22000,1000
000629.SZ,20200327,91500600,144,29184,0,S,23100,2000
000629.SZ,20200327,91500630,145,31005,0,S,23000,5400
000629.SZ,20200327,91500630,146,31067,0,S,22700,23100
000629.SZ,20200327,91500630,147,31073,0,S,22800,24600
000629.SZ,20200327,91500630,148,31074,0,S,22900,27100
000629.SZ,20200327,91500630,149,31089,0,S,23000,31000
000629.SZ,20200327,91500630,150,31091,0,S,23100,21900
000629.SZ,20200327,91500630,151,31093,0,S,23200,23900
000629.SZ,20200327,91500630,152,31334,0,B,20300,300
000629.SZ,20200327,91500630,153,31337,0,B,20800,300
000629.SZ,20200327,91500630,154,31338,0,B,21300,300
000629.SZ,20200327,91500630,155,31339,0,S,24800,300
000629.SZ,20200327,91500640,156,31657,0,B,21400,1000
000629.SZ,20200327,91500640,157,31675,0,S,23000,1000
000629.SZ,20200327,91500640,158,31831,0,B,22000,5700
000629.SZ,20200327,91500640,159,31834,0,B,21500,6200
000629.SZ,20200327,91500640,160,31849,0,S,23400,4000
000629.SZ,20200327,91500640,161,31850,0,S,24800,3500
000629.SZ,20200327,91500650,162,32365,0,S,24800,5100
000629.SZ,20200327,91500650,163,32507,0,S,23500,500
000629.SZ,20200327,91500650,164,32508,0,S,24500,500
000629.SZ,20200327,91500670,165,33215,0,S,23200,5500
000629.SZ,20200327,91500680,166,33589,0,B,20600,10000
000629.SZ,20200327,91500680,167,33592,0,B,20600,20000
000629.SZ,20200327,91500680,168,33683,0,S,23500,1000
000629.SZ,20200327,91500680,169,33691,0,S,24000,1000
000629.SZ,20200327,91500710,170,35013,0,B,21200,1000
000629.SZ,20200327,91500720,171,35172,0,S,24700,30000
000629.SZ,20200327,91500720,172,35381,0,S,23400,1600
000629.SZ,20200327,91500740,173,35965,0,S,24800,3300
000629.SZ,20200327,91500740,174,36170,0,S,24500,1000
000629.SZ,20200327,91500780,175,37106,0,S,24800,600
000629.SZ,20200327,91500790,176,37370,0,B,22200,1000
000629.SZ,20200327,91500790,177,37371,0,B,22000,1000
000629.SZ,20200327,91500790,178,37372,0,S,22700,1000
000629.SZ,20200327,91500790,179,37373,0,S,22900,1000
000629.SZ,20200327,91500790,180,37375,0,S,23100,1000
000629.SZ,20200327,91500790,181,37376,0,S,23300,1000
000629.SZ,20200327,91500790,182,37377,0,S,23500,1000
000629.SZ,20200327,91500790,183,37378,0,S,23700,1000
000629.SZ,20200327,91500790,184,37379,0,S,23900,1000
000629.SZ,20200327,91500790,185,37380,0,S,24100,1000
000629.SZ,20200327,91500790,186,37381,0,S,24300,1000
000629.SZ,20200327,91500790,187,37382,0,S,24500,1000
000629.SZ,20200327,91500790,188,37383,0,S,24800,1000
000629.SZ,20200327,91500790,189,37493,0,B,21200,30000
000629.SZ,20200327,91500790,190,37558,0,B,22000,5000
000629.SZ,20200327,91500800,191,37855,0,B,21900,3000
000629.SZ,20200327,91500800,192,37866,0,B,21600,4000
000629.SZ,20200327,91500810,193,38105,0,B,21500,20000
000629.SZ,20200327,91500870,194,39999,0,S,22400,57800
000629.SZ,20200327,91500890,195,40611,0,B,22000,20000
000629.SZ,20200327,91500900,196,40650,0,B,22000,10000
000629.SZ,20200327,91500900,197,40819,0,S,23100,41000
000629.SZ,20200327,91500950,198,42234,0,B,22200,7700
000629.SZ,20200327,91500980,199,43005,0,B,20500,1000
000629.SZ,20200327,91500990,200,43215,0,S,23600,17500
000629.SZ,20200327,91500990,201,43313,0,B,22100,500
000629.SZ,20200327,91501010,202,43688,0,S,24000,7300
000629.SZ,20200327,91501050,203,45167,0,B,22600,2000
000629.SZ,20200327,91501080,204,45909,0,S,24700,1300
000629.SZ,20200327,91501080,205,46084,0,S,22700,17400
000629.SZ,20200327,91501080,206,46085,0,S,23000,20000
000629.SZ,20200327,91501090,207,46243,0,S,23600,400
000629.SZ,20200327,91501090,208,46393,0,S,24800,2000
000629.SZ,20200327,91501090,209,46410,0,S,23000,8400
000629.SZ,20200327,91501090,210,46411,0,B,22100,9600
000629.SZ,20200327,91501150,211,48801,0,S,24700,6000
000629.SZ,20200327,91501160,212,48946,0,B,20300,100
000629.SZ,20200327,91501170,213,49405,0,S,24600,800
000629.SZ,20200327,91501240,214,51650,0,B,20300,400
000629.SZ,20200327,91501290,215,52997,0,S,23200,1000
000629.SZ,20200327,91501290,216,53130,0,S,24700,5600
000629.SZ,20200327,91501290,217,53145,0,S,24600,27800
000629.SZ,20200327,91501290,218,53237,0,B,22200,300
000629.SZ,20200327,91501290,219,53349,0,S,24800,5700
000629.SZ,20200327,91501310,220,54172,0,S,22900,2000
000629.SZ,20200327,91501310,221,54177,0,B,22000,2000
000629.SZ,20200327,91501310,222,54281,0,S,24300,500
000629.SZ,20200327,91501330,223,54770,0,S,23100,1400
000629.SZ,20200327,91501360,224,55751,0,S,24800,500
000629.SZ,20200327,91501370,225,56192,0,S,24700,139300
000629.SZ,20200327,91501380,226,56664,0,S,23700,10000
000629.SZ,20200327,91501410,227,57449,0,B,22100,30000
000629.SZ,20200327,91501410,228,57495,0,S,22800,1000
000629.SZ,20200327,91501450,229,58894,0,B,21400,100
000629.SZ,20200327,91501460,230,59338,0,B,22200,4000
000629.SZ,20200327,91501470,231,59772,0,B,21200,1700
000629.SZ,20200327,91501480,232,60206,0,S,24600,6000
000629.SZ,20200327,91501500,233,60755,0,S,24200,1000
000629.SZ,20200327,91501500,234,60793,0,S,24000,500
000629.SZ,20200327,91501510,235,60880,0,S,24500,2200
000629.SZ,20200327,91501520,236,61308,0,B,21000,1000
000629.SZ,20200327,91501520,237,61309,0,S,24600,1000
000629.SZ,20200327,91501530,238,61660,0,S,24000,500
000629.SZ,20200327,91501540,239,61880,0,S,24800,600
000629.SZ,20200327,91501560,240,62574,0,B,22200,2000
000629.SZ,20200327,91501560,241,62629,0,S,24800,20000
000629.SZ,20200327,91501560,242,62632,0,S,23800,10000
000629.SZ,20200327,91501560,243,62678,0,S,23100,50000
000629.SZ,20200327,91501570,244,62776,0,B,22100,10000
000629.SZ,20200327,91501600,245,64086,0,S,23800,3000
000629.SZ,20200327,91501620,246,64640,0,S,23600,4300
000629.SZ,20200327,91501620,247,64650,0,B,21600,500
000629.SZ,20200327,91501630,248,64752,0,S,23500,2900
000629.SZ,20200327,91501650,249,65315,0,B,22300,10000
000629.SZ,20200327,91501650,250,65316,0,B,22200,10000
000629.SZ,20200327,91501650,251,65317,0,B,22100,10000
000629.SZ,20200327,91501660,252,65574,0,S,23600,13000
000629.SZ,20200327,91501660,253,65654,0,S,24800,1000
000629.SZ,20200327,91501670,254,65898,0,B,22200,60000
000629.SZ,20200327,91501700,255,66738,0,B,22200,10000
000629.SZ,20200327,91501700,256,66878,0,B,21600,400
000629.SZ,20200327,91501710,257,66957,0,S,24700,20000
000629.SZ,20200327,91501710,258,67192,0,S,24800,10000
000629.SZ,20200327,91501720,259,67500,0,S,23600,800
000629.SZ,20200327,91501740,260,67822,0,B,21400,1500
000629.SZ,20200327,91501740,261,67823,0,S,23400,2900
000629.SZ,20200327,91501740,262,67824,0,S,23700,2800
000629.SZ,20200327,91501740,263,67901,0,B,22300,300
000629.SZ,20200327,91501760,264,68354,0,B,20300,1000
000629.SZ,20200327,91501800,265,69276,0,S,24800,1000
000629.SZ,20200327,91501810,266,69485,0,S,23000,6000
000629.SZ,20200327,91501820,267,69839,0,B,22100,1500
000629.SZ,20200327,91501830,268,69903,0,S,23200,900
000629.SZ,20200327,91501840,269,70545,0,S,24600,20000
000629.SZ,20200327,91501840,270,70549,0,S,24700,20000
000629.SZ,20200327,91501840,271,70550,0,S,24500,20000
000629.SZ,20200327,91501840,272,70554,0,S,24800,50000
000629.SZ,20200327,91501840,273,70647,0,S,23800,3000
000629.SZ,20200327,91501870,274,71178,0,S,24800,16000
000629.SZ,20200327,91501880,275,71437,0,S,23000,3000
000629.SZ,20200327,91501880,276,71558,0,S,23900,3800
000629.SZ,20200327,91501960,277,73297,0,B,21200,1000
000629.SZ,20200327,91501980,278,73755,0,S,23400,11000
000629.SZ,20200327,91501980,279,73764,0,B,22500,4900
000629.SZ,20200327,91502010,280,74355,0,S,23500,2000
000629.SZ,20200327,91502010,281,74367,0,S,24300,2000
000629.SZ,20200327,91502010,282,74368,0,B,21800,2000
000629.SZ,20200327,91502010,283,74371,0,S,23200,50000
000629.SZ,20200327,91502010,284,74372,0,S,23200,43300
000629.SZ,20200327,91502020,285,74590,0,S,23100,700
000629.SZ,20200327,91502030,286,74693,0,S,24800,1500
000629.SZ,20200327,91502040,287,74930,0,B,21800,500
000629.SZ,20200327,91502050,288,75187,0,B,21900,3000
000629.SZ,20200327,91502060,289,75274,0,S,24100,328900
000629.SZ,20200327,91502090,290,76065,0,S,23800,10000
000629.SZ,20200327,91502090,291,76066,0,S,23900,10000
000629.SZ,20200327,91502090,292,76067,0,S,24000,10000
000629.SZ,20200327,91502100,293,76360,0,B,21300,100
000629.SZ,20200327,91502120,294,76750,0,S,24600,1000
000629.SZ,20200327,91502120,295,76752,0,S,23500,1000
000629.SZ,20200327,91502130,296,76992,0,B,21700,1500
000629.SZ,20200327,91502140,297,77324,0,S,23300,30000
000629.SZ,20200327,91502140,298,77332,0,S,23800,500
000629.SZ,20200327,91502140,299,77351,0,S,23000,4500
000629.SZ,20200327,91502140,300,77361,0,S,23800,500
000629.SZ,20200327,91502150,301,77506,0,B,22400,2200
000629.SZ,20200327,91502150,302,77612,0,S,24800,5000
000629.SZ,20200327,91502170,303,78317,0,S,23100,3500
000629.SZ,20200327,91502220,304,79298,0,S,22800,1500
000629.SZ,20200327,91502220,305,79531,0,B,21200,3000
000629.SZ,20200327,91502220,306,79532,0,B,21300,3000
000629.SZ,20200327,91502220,307,79534,0,B,21400,3000
000629.SZ,20200327,91502220,308,79535,0,B,21500,3000
000629.SZ,20200327,91502220,309,79537,0,B,21800,1000
000629.SZ,20200327,91502220,310,79539,0,B,21900,1000
000629.SZ,20200327,91502250,311,79982,0,S,23200,2400
000629.SZ,20200327,91502260,312,80325,0,B,22300,7000
000629.SZ,20200327,91502260,313,80331,0,B,20300,10000
000629.SZ,20200327,91502270,314,80573,0,B,22000,1000
000629.SZ,20200327,91502280,315,80848,0,S,24800,100
000629.SZ,20200327,91502310,316,81871,0,S,22800,2800
000629.SZ,20200327,91502310,317,81947,0,B,22000,400
000629.SZ,20200327,91502330,318,82649,0,S,23000,4100
000629.SZ,20200327,91502360,319,83530,0,S,22800,4700
000629.SZ,20200327,91502360,320,83542,0,S,23700,600
000629.SZ,20200327,91502370,321,83894,0,S,22600,15000
000629.SZ,20200327,91502380,322,84171,0,S,24100,1000
000629.SZ,20200327,91502390,323,84487,0,S,23700,21600
000629.SZ,20200327,91502390,324,84526,0,S,23400,44300
000629.SZ,20200327,91502390,325,84583,0,B,21800,1000
000629.SZ,20200327,91502390,326,84585,0,B,21100,2000
000629.SZ,20200327,91502390,327,84586,0,B,20900,3000
000629.SZ,20200327,91502390,328,84597,0,B,22500,15500
000629.SZ,20200327,91502470,329,86307,0,B,22000,20000
000629.SZ,20200327,91502470,330,86315,0,S,23400,80000
000629.SZ,20200327,91502470,331,86355,0,B,22200,1000
000629.SZ,20200327,91502470,332,86387,0,B,22000,1000
000629.SZ,20200327,91502480,333,86566,0,S,23300,24600
000629.SZ,20200327,91502500,334,86950,0,B,22000,2000
000629.SZ,20200327,91502500,335,86952,0,S,23200,2300
000629.SZ,20200327,91502510,336,87014,0,B,21100,5000
000629.SZ,20200327,91502510,337,87098,0,S,24600,1500
000629.SZ,20200327,91502550,338,87860,0,B,20500,1000
000629.SZ,20200327,91502560,339,87980,0,S,23200,1000
000629.SZ,20200327,91502620,340,89111,0,B,21800,14700
000629.SZ,20200327,91502630,341,89380,0,S,24000,2700
000629.SZ,20200327,91502630,342,89403,0,S,24700,17000
000629.SZ,20200327,91502660,343,90096,0,S,24500,2400
000629.SZ,20200327,91502720,344,91441,0,B,22800,5000
000629.SZ,20200327,91502720,345,91442,0,B,23000,5000
000629.SZ,20200327,91502720,346,91443,0,B,23100,5000
000629.SZ,20200327,91502720,347,91445,0,B,23200,5000
000629.SZ,20200327,91502740,348,91715,0,S,23000,3300
000629.SZ,20200327,91502770,349,92113,0,S,23700,6000
000629.SZ,20200327,91502890,350,94548,0,B,21200,1000
000629.SZ,20200327,91502930,351,95168,0,S,22700,5000
000629.SZ,20200327,91502930,352,95170,0,S,22900,5000
000629.SZ,20200327,91502930,353,95171,0,S,23100,5000
000629.SZ,20200327,91502930,354,95174,0,S,23300,5000
000629.SZ,20200327,91502930,355,95175,0,S,23600,5000
000629.SZ,20200327,91502930,356,95177,0,S,24100,5000
000629.SZ,20200327,91502950,357,95516,0,S,23800,200
000629.SZ,20200327,91502960,358,95660,0,S,24300,5300
000629.SZ,20200327,91502980,359,96017,0,S,24800,5000
000629.SZ,20200327,91503010,360,96636,0,B,21400,1000
000629.SZ,20200327,91503010,361,96746,0,S,24400,5000
000629.SZ,20200327,91503030,362,97096,0,S,24800,10000
000629.SZ,20200327,91503060,363,97616,0,S,24700,39600
000629.SZ,20200327,91503060,364,97746,0,S,22800,5000
000629.SZ,20200327,91503060,365,97762,0,S,24500,2000
000629.SZ,20200327,91503060,366,97763,0,S,23500,1000
000629.SZ,20200327,91503060,367,97877,0,B,22500,29200
000629.SZ,20200327,91503110,368,98775,0,S,23000,200
000629.SZ,20200327,91503110,369,98776,0,B,22300,100
000629.SZ,20200327,91503110,370,98787,0,S,23000,200
000629.SZ,20200327,91503140,371,99343,0,B,22200,3000
000629.SZ,20200327,91503150,372,99432,0,S,23500,300
000629.SZ,20200327,91503150,373,99635,0,S,24300,10000
000629.SZ,20200327,91503190,374,100165,0,B,20500,8000
000629.SZ,20200327,91503220,375,100659,0,B,20800,100
000629.SZ,20200327,91503330,376,102672,0,B,20700,200
000629.SZ,20200327,91503340,377,103047,0,S,23500,400
000629.SZ,20200327,91503370,378,103560,0,S,24800,1700
000629.SZ,20200327,91503400,379,104045,0,S,23200,11800
000629.SZ,20200327,91503450,380,105087,0,S,23000,2100
000629.SZ,20200327,91503450,381,105213,0,B,22300,17100
000629.SZ,20200327,91503460,382,105238,0,S,23700,1000
000629.SZ,20200327,91503470,383,105543,0,S,24800,1000
000629.SZ,20200327,91503520,384,105989,0,B,22400,8900
000629.SZ,20200327,91503540,385,106232,0,B,22300,15100
000629.SZ,20200327,91503560,386,106530,0,S,23500,1100
000629.SZ,20200327,91503610,387,107222,0,S,22500,21500
000629.SZ,20200327,91503630,388,107451,0,S,24800,20000
000629.SZ,20200327,91503710,389,108781,0,S,23400,50000
000629.SZ,20200327,91503710,390,108783,0,S,23300,30000
000629.SZ,20200327,91503710,391,108786,0,S,23800,30000
000629.SZ,20200327,91503710,392,108788,0,S,23600,21700
000629.SZ,20200327,91503730,393,109019,0,B,21900,500
000629.SZ,20200327,91503730,394,109026,0,B,22000,500
000629.SZ,20200327,91503780,395,109464,0,S,23500,3900
000629.SZ,20200327,91503800,396,109656,0,B,21800,3300
000629.SZ,20200327,91503810,397,109816,0,S,24500,5000
000629.SZ,20200327,91503830,398,110134,0,S,24800,200
000629.SZ,20200327,91503880,399,110724,0,B,21800,900
000629.SZ,20200327,91503880,400,110743,0,B,20600,1500
000629.SZ,20200327,91503920,401,111451,0,S,24800,1500
000629.SZ,20200327,91503920,402,111463,0,B,22000,2000
000629.SZ,20200327,91503920,403,111485,0,B,21000,5000
000629.SZ,20200327,91503920,404,111488,0,B,20500,3000
000629.SZ,20200327,91503920,405,111558,0,B,22400,90300
000629.SZ,20200327,91503940,406,111860,0,S,22800,20000
000629.SZ,20200327,91503970,407,112217,0,S,23500,20800
000629.SZ,20200327,91504000,408,112494,0,B,21100,2000
000629.SZ,20200327,91504020,409,112740,0,S,23200,14900
000629.SZ,20200327,91504070,410,113386,0,S,23100,6300
000629.SZ,20200327,91504130,411,113907,0,B,22300,3000
000629.SZ,20200327,91504150,412,114154,0,B,22500,300
000629.SZ,20200327,91504170,413,114378,0,B,22500,3000
000629.SZ,20200327,91504180,414,114460,0,S,23200,500
000629.SZ,20200327,91504210,415,114812,0,S,23800,30000
000629.SZ,20200327,91504300,416,115893,0,S,24800,10000
000629.SZ,20200327,91504300,417,115896,0,S,23000,2600
000629.SZ,20200327,91504370,418,117110,0,B,20400,2000
000629.SZ,20200327,91504370,419,117138,0,S,24700,3000
000629.SZ,20200327,91504380,420,117229,0,B,21000,1000
000629.SZ,20200327,91504390,421,117377,0,S,24800,30000
000629.SZ,20200327,91504430,422,117748,0,S,23700,1200
000629.SZ,20200327,91504560,423,118864,0,B,22300,8200
000629.SZ,20200327,91504560,424,118927,0,B,21500,800
000629.SZ,20200327,91504560,425,118930,0,S,24600,700
000629.SZ,20200327,91504580,426,119139,0,B,22100,1500
000629.SZ,20200327,91504620,427,119421,0,B,22300,20000
000629.SZ,20200327,91504630,428,119518,0,S,23000,26400
000629.SZ,20200327,91504650,429,119723,0,B,22100,10000
000629.SZ,20200327,91504650,430,119738,0,S,24800,20000
000629.SZ,20200327,91504650,431,119808,0,S,23400,500
000629.SZ,20200327,91504660,432,119969,0,B,22000,6800
000629.SZ,20200327,91504720,433,120358,0,B,21800,15000
000629.SZ,20200327,91504720,434,120372,0,S,23000,10000
000629.SZ,20200327,91504720,435,120373,0,S,22900,10000
000629.SZ,20200327,91504740,436,120494,0,B,20300,12000
000629.SZ,20200327,91504790,437,120829,0,S,24200,10000
000629.SZ,20200327,91504850,438,121545,0,S,23000,3000
000629.SZ,20200327,91504860,439,121573,0,S,23500,3000
000629.SZ,20200327,91504920,440,122059,0,S,24000,3000
000629.SZ,20200327,91504930,441,122217,0,S,24500,3000
000629.SZ,20200327,91505080,442,123424,0,S,22900,200
000629.SZ,20200327,91505160,443,124297,0,S,24800,1000
000629.SZ,20200327,91505160,444,124312,0,S,23800,500
000629.SZ,20200327,91505230,445,125017,0,B,22000,400
000629.SZ,20200327,91505280,446,125417,0,S,23200,3800
000629.SZ,20200327,91505300,447,125641,0,S,23100,20900
000629.SZ,20200327,91505310,448,125744,0,S,24800,16000
000629.SZ,20200327,91505570,449,127374,0,S,23200,3800
000629.SZ,20200327,91505830,450,128056,0,B,22500,4600
000629.SZ,20200327,91506090,451,128737,0,S,24800,1000
000629.SZ,20200327,91506140,452,129149,0,S,23800,500
000629.SZ,20200327,91506140,453,129195,0,S,23200,500
000629.SZ,20200327,91506200,454,129648,0,S,22900,2000
000629.SZ,20200327,91506200,455,129649,0,S,23000,2000
000629.SZ,20200327,91506210,456,129663,0,S,22800,2000
000629.SZ,20200327,91506210,457,129667,0,S,23100,2000
000629.SZ,20200327,91506210,458,129669,0,S,23200,2000
000629.SZ,20200327,91506230,459,129845,0,S,22800,100
000629.SZ,20200327,91506230,460,129859,0,S,24700,91500
000629.SZ,20200327,91507190,461,132700,0,S,24000,2200
000629.SZ,20200327,91508030,462,134363,0,S,24800,2100
000629.SZ,20200327,91508030,463,134364,0,S,24100,2100
000629.SZ,20200327,91508120,464,134606,0,S,23200,24000
000629.SZ,20200327,91508910,465,135924,0,S,24300,14900
000629.SZ,20200327,91509480,466,136981,0,B,23500,3900
000629.SZ,20200327,91509950,467,137197,0,B,22000,5000
